"id","statistic_yyy","site_id","birth_order","birth_sex","mother_age","birth_count"
33189,109,"彰化縣和美鎮","7胎","女","35～39歲",0
33190,109,"彰化縣和美鎮","7胎","女","40～44歲",0
33191,109,"彰化縣和美鎮","7胎","女","45～49歲",0
33192,109,"彰化縣和美鎮","7胎","女","50歲以上",0
33193,109,"彰化縣和美鎮","8胎","女","未滿15歲",0
33194,109,"彰化縣和美鎮","8胎","女","15～19歲",0
33195,109,"彰化縣和美鎮","8胎","女","20～24歲",0
33196,109,"彰化縣和美鎮","8胎","女","25～29歲",0
33197,109,"彰化縣和美鎮","8胎","女","30～34歲",0
33198,109,"彰化縣和美鎮","8胎","女","35～39歲",0
33199,109,"彰化縣和美鎮","8胎","女","40～44歲",0
33200,109,"彰化縣和美鎮","8胎","女","45～49歲",0
33201,109,"彰化縣和美鎮","8胎","女","50歲以上",0
33202,109,"彰化縣和美鎮","9胎以上","女","未滿15歲",0
33203,109,"彰化縣和美鎮","9胎以上","女","15～19歲",0
33204,109,"彰化縣和美鎮","9胎以上","女","20～24歲",0
33205,109,"彰化縣和美鎮","9胎以上","女","25～29歲",0
33206,109,"彰化縣和美鎮","9胎以上","女","30～34歲",0
33207,109,"彰化縣和美鎮","9胎以上","女","35～39歲",0
33208,109,"彰化縣和美鎮","9胎以上","女","40～44歲",0
33209,109,"彰化縣和美鎮","9胎以上","女","45～49歲",0
33210,109,"彰化縣和美鎮","9胎以上","女","50歲以上",0
33211,109,"彰化縣北斗鎮","1胎","男","未滿15歲",0
33212,109,"彰化縣北斗鎮","1胎","男","15～19歲",5
33213,109,"彰化縣北斗鎮","1胎","男","20～24歲",11
33214,109,"彰化縣北斗鎮","1胎","男","25～29歲",24
33215,109,"彰化縣北斗鎮","1胎","男","30～34歲",39
33216,109,"彰化縣北斗鎮","1胎","男","35～39歲",19
33217,109,"彰化縣北斗鎮","1胎","男","40～44歲",4
33218,109,"彰化縣北斗鎮","1胎","男","45～49歲",1
33219,109,"彰化縣北斗鎮","1胎","男","50歲以上",0
33220,109,"彰化縣北斗鎮","2胎","男","未滿15歲",0
33221,109,"彰化縣北斗鎮","2胎","男","15～19歲",0
33222,109,"彰化縣北斗鎮","2胎","男","20～24歲",1
33223,109,"彰化縣北斗鎮","2胎","男","25～29歲",17
33224,109,"彰化縣北斗鎮","2胎","男","30～34歲",21
33225,109,"彰化縣北斗鎮","2胎","男","35～39歲",12
33226,109,"彰化縣北斗鎮","2胎","男","40～44歲",2
33227,109,"彰化縣北斗鎮","2胎","男","45～49歲",0
33228,109,"彰化縣北斗鎮","2胎","男","50歲以上",0
33229,109,"彰化縣北斗鎮","3胎","男","未滿15歲",0
33230,109,"彰化縣北斗鎮","3胎","男","15～19歲",0
33231,109,"彰化縣北斗鎮","3胎","男","20～24歲",0
33232,109,"彰化縣北斗鎮","3胎","男","25～29歲",5
33233,109,"彰化縣北斗鎮","3胎","男","30～34歲",4
33234,109,"彰化縣北斗鎮","3胎","男","35～39歲",12
33235,109,"彰化縣北斗鎮","3胎","男","40～44歲",3
33236,109,"彰化縣北斗鎮","3胎","男","45～49歲",0
33237,109,"彰化縣北斗鎮","3胎","男","50歲以上",0
33238,109,"彰化縣北斗鎮","4胎","男","未滿15歲",0
33239,109,"彰化縣北斗鎮","4胎","男","15～19歲",0
33240,109,"彰化縣北斗鎮","4胎","男","20～24歲",0
33241,109,"彰化縣北斗鎮","4胎","男","25～29歲",0
33242,109,"彰化縣北斗鎮","4胎","男","30～34歲",0
33243,109,"彰化縣北斗鎮","4胎","男","35～39歲",2
33244,109,"彰化縣北斗鎮","4胎","男","40～44歲",1
33245,109,"彰化縣北斗鎮","4胎","男","45～49歲",0
33246,109,"彰化縣北斗鎮","4胎","男","50歲以上",0
33247,109,"彰化縣北斗鎮","5胎","男","未滿15歲",0
33248,109,"彰化縣北斗鎮","5胎","男","15～19歲",0
33249,109,"彰化縣北斗鎮","5胎","男","20～24歲",0
33250,109,"彰化縣北斗鎮","5胎","男","25～29歲",0
33251,109,"彰化縣北斗鎮","5胎","男","30～34歲",0
33252,109,"彰化縣北斗鎮","5胎","男","35～39歲",1
33253,109,"彰化縣北斗鎮","5胎","男","40～44歲",0
33254,109,"彰化縣北斗鎮","5胎","男","45～49歲",0
33255,109,"彰化縣北斗鎮","5胎","男","50歲以上",0
33256,109,"彰化縣北斗鎮","6胎","男","未滿15歲",0
33257,109,"彰化縣北斗鎮","6胎","男","15～19歲",0
33258,109,"彰化縣北斗鎮","6胎","男","20～24歲",0
33259,109,"彰化縣北斗鎮","6胎","男","25～29歲",0
33260,109,"彰化縣北斗鎮","6胎","男","30～34歲",0
33261,109,"彰化縣北斗鎮","6胎","男","35～39歲",0
33262,109,"彰化縣北斗鎮","6胎","男","40～44歲",0
33263,109,"彰化縣北斗鎮","6胎","男","45～49歲",0
33264,109,"彰化縣北斗鎮","6胎","男","50歲以上",0
33265,109,"彰化縣北斗鎮","7胎","男","未滿15歲",0
33266,109,"彰化縣北斗鎮","7胎","男","15～19歲",0
33267,109,"彰化縣北斗鎮","7胎","男","20～24歲",0
33268,109,"彰化縣北斗鎮","7胎","男","25～29歲",0
33269,109,"彰化縣北斗鎮","7胎","男","30～34歲",0
33270,109,"彰化縣北斗鎮","7胎","男","35～39歲",0
33271,109,"彰化縣北斗鎮","7胎","男","40～44歲",0
33272,109,"彰化縣北斗鎮","7胎","男","45～49歲",0
33273,109,"彰化縣北斗鎮","7胎","男","50歲以上",0
33274,109,"彰化縣北斗鎮","8胎","男","未滿15歲",0
33275,109,"彰化縣北斗鎮","8胎","男","15～19歲",0
33276,109,"彰化縣北斗鎮","8胎","男","20～24歲",0
33277,109,"彰化縣北斗鎮","8胎","男","25～29歲",0
33278,109,"彰化縣北斗鎮","8胎","男","30～34歲",0
33279,109,"彰化縣北斗鎮","8胎","男","35～39歲",0
33280,109,"彰化縣北斗鎮","8胎","男","40～44歲",0
33281,109,"彰化縣北斗鎮","8胎","男","45～49歲",0
33282,109,"彰化縣北斗鎮","8胎","男","50歲以上",0
33283,109,"彰化縣北斗鎮","9胎以上","男","未滿15歲",0
33284,109,"彰化縣北斗鎮","9胎以上","男","15～19歲",0
33285,109,"彰化縣北斗鎮","9胎以上","男","20～24歲",0
33286,109,"彰化縣北斗鎮","9胎以上","男","25～29歲",0
33287,109,"彰化縣北斗鎮","9胎以上","男","30～34歲",0
33288,109,"彰化縣北斗鎮","9胎以上","男","35～39歲",0
33289,109,"彰化縣北斗鎮","9胎以上","男","40～44歲",0
33290,109,"彰化縣北斗鎮","9胎以上","男","45～49歲",0
33291,109,"彰化縣北斗鎮","9胎以上","男","50歲以上",0
33292,109,"彰化縣北斗鎮","1胎","女","未滿15歲",0
33293,109,"彰化縣北斗鎮","1胎","女","15～19歲",3
33294,109,"彰化縣北斗鎮","1胎","女","20～24歲",16
33295,109,"彰化縣北斗鎮","1胎","女","25～29歲",27
33296,109,"彰化縣北斗鎮","1胎","女","30～34歲",34
33297,109,"彰化縣北斗鎮","1胎","女","35～39歲",10
33298,109,"彰化縣北斗鎮","1胎","女","40～44歲",0
33299,109,"彰化縣北斗鎮","1胎","女","45～49歲",0
33300,109,"彰化縣北斗鎮","1胎","女","50歲以上",0
33301,109,"彰化縣北斗鎮","2胎","女","未滿15歲",0
33302,109,"彰化縣北斗鎮","2胎","女","15～19歲",1
33303,109,"彰化縣北斗鎮","2胎","女","20～24歲",5
33304,109,"彰化縣北斗鎮","2胎","女","25～29歲",17
33305,109,"彰化縣北斗鎮","2胎","女","30～34歲",15
33306,109,"彰化縣北斗鎮","2胎","女","35～39歲",16
33307,109,"彰化縣北斗鎮","2胎","女","40～44歲",1
33308,109,"彰化縣北斗鎮","2胎","女","45～49歲",0
33309,109,"彰化縣北斗鎮","2胎","女","50歲以上",0
33310,109,"彰化縣北斗鎮","3胎","女","未滿15歲",0
33311,109,"彰化縣北斗鎮","3胎","女","15～19歲",0
33312,109,"彰化縣北斗鎮","3胎","女","20～24歲",1
33313,109,"彰化縣北斗鎮","3胎","女","25～29歲",1
33314,109,"彰化縣北斗鎮","3胎","女","30～34歲",4
33315,109,"彰化縣北斗鎮","3胎","女","35～39歲",7
33316,109,"彰化縣北斗鎮","3胎","女","40～44歲",1
33317,109,"彰化縣北斗鎮","3胎","女","45～49歲",0
33318,109,"彰化縣北斗鎮","3胎","女","50歲以上",0
33319,109,"彰化縣北斗鎮","4胎","女","未滿15歲",0
33320,109,"彰化縣北斗鎮","4胎","女","15～19歲",0
33321,109,"彰化縣北斗鎮","4胎","女","20～24歲",0
33322,109,"彰化縣北斗鎮","4胎","女","25～29歲",2
33323,109,"彰化縣北斗鎮","4胎","女","30～34歲",1
33324,109,"彰化縣北斗鎮","4胎","女","35～39歲",0
33325,109,"彰化縣北斗鎮","4胎","女","40～44歲",0
33326,109,"彰化縣北斗鎮","4胎","女","45～49歲",0
33327,109,"彰化縣北斗鎮","4胎","女","50歲以上",0
33328,109,"彰化縣北斗鎮","5胎","女","未滿15歲",0
33329,109,"彰化縣北斗鎮","5胎","女","15～19歲",0
33330,109,"彰化縣北斗鎮","5胎","女","20～24歲",0
33331,109,"彰化縣北斗鎮","5胎","女","25～29歲",0
33332,109,"彰化縣北斗鎮","5胎","女","30～34歲",1
33333,109,"彰化縣北斗鎮","5胎","女","35～39歲",0
33334,109,"彰化縣北斗鎮","5胎","女","40～44歲",0
33335,109,"彰化縣北斗鎮","5胎","女","45～49歲",0
33336,109,"彰化縣北斗鎮","5胎","女","50歲以上",0
33337,109,"彰化縣北斗鎮","6胎","女","未滿15歲",0
33338,109,"彰化縣北斗鎮","6胎","女","15～19歲",0
33339,109,"彰化縣北斗鎮","6胎","女","20～24歲",0
33340,109,"彰化縣北斗鎮","6胎","女","25～29歲",0
33341,109,"彰化縣北斗鎮","6胎","女","30～34歲",0
33342,109,"彰化縣北斗鎮","6胎","女","35～39歲",0
33343,109,"彰化縣北斗鎮","6胎","女","40～44歲",0
33344,109,"彰化縣北斗鎮","6胎","女","45～49歲",0
33345,109,"彰化縣北斗鎮","6胎","女","50歲以上",0
33346,109,"彰化縣北斗鎮","7胎","女","未滿15歲",0
33347,109,"彰化縣北斗鎮","7胎","女","15～19歲",0
33348,109,"彰化縣北斗鎮","7胎","女","20～24歲",0
33349,109,"彰化縣北斗鎮","7胎","女","25～29歲",0
33350,109,"彰化縣北斗鎮","7胎","女","30～34歲",0
33351,109,"彰化縣北斗鎮","7胎","女","35～39歲",0
33352,109,"彰化縣北斗鎮","7胎","女","40～44歲",0
33353,109,"彰化縣北斗鎮","7胎","女","45～49歲",0
33354,109,"彰化縣北斗鎮","7胎","女","50歲以上",0
33355,109,"彰化縣北斗鎮","8胎","女","未滿15歲",0
33356,109,"彰化縣北斗鎮","8胎","女","15～19歲",0
33357,109,"彰化縣北斗鎮","8胎","女","20～24歲",0
33358,109,"彰化縣北斗鎮","8胎","女","25～29歲",0
33359,109,"彰化縣北斗鎮","8胎","女","30～34歲",0
33360,109,"彰化縣北斗鎮","8胎","女","35～39歲",0
33361,109,"彰化縣北斗鎮","8胎","女","40～44歲",0
33362,109,"彰化縣北斗鎮","8胎","女","45～49歲",0
33363,109,"彰化縣北斗鎮","8胎","女","50歲以上",0
33364,109,"彰化縣北斗鎮","9胎以上","女","未滿15歲",0
33365,109,"彰化縣北斗鎮","9胎以上","女","15～19歲",0
33366,109,"彰化縣北斗鎮","9胎以上","女","20～24歲",0
33367,109,"彰化縣北斗鎮","9胎以上","女","25～29歲",0
33368,109,"彰化縣北斗鎮","9胎以上","女","30～34歲",0
33369,109,"彰化縣北斗鎮","9胎以上","女","35～39歲",0
33370,109,"彰化縣北斗鎮","9胎以上","女","40～44歲",0
33371,109,"彰化縣北斗鎮","9胎以上","女","45～49歲",0
33372,109,"彰化縣北斗鎮","9胎以上","女","50歲以上",0
33373,109,"彰化縣溪湖鎮","1胎","男","未滿15歲",0
33374,109,"彰化縣溪湖鎮","1胎","男","15～19歲",1
33375,109,"彰化縣溪湖鎮","1胎","男","20～24歲",18
33376,109,"彰化縣溪湖鎮","1胎","男","25～29歲",61
33377,109,"彰化縣溪湖鎮","1胎","男","30～34歲",43
33378,109,"彰化縣溪湖鎮","1胎","男","35～39歲",22
33379,109,"彰化縣溪湖鎮","1胎","男","40～44歲",1
33380,109,"彰化縣溪湖鎮","1胎","男","45～49歲",0
33381,109,"彰化縣溪湖鎮","1胎","男","50歲以上",0
33382,109,"彰化縣溪湖鎮","2胎","男","未滿15歲",0
33383,109,"彰化縣溪湖鎮","2胎","男","15～19歲",0
33384,109,"彰化縣溪湖鎮","2胎","男","20～24歲",8
33385,109,"彰化縣溪湖鎮","2胎","男","25～29歲",29
33386,109,"彰化縣溪湖鎮","2胎","男","30～34歲",38
33387,109,"彰化縣溪湖鎮","2胎","男","35～39歲",24
33388,109,"彰化縣溪湖鎮","2胎","男","40～44歲",2
33389,109,"彰化縣溪湖鎮","2胎","男","45～49歲",1
33390,109,"彰化縣溪湖鎮","2胎","男","50歲以上",0
33391,109,"彰化縣溪湖鎮","3胎","男","未滿15歲",0
33392,109,"彰化縣溪湖鎮","3胎","男","15～19歲",0
33393,109,"彰化縣溪湖鎮","3胎","男","20～24歲",2
33394,109,"彰化縣溪湖鎮","3胎","男","25～29歲",6
33395,109,"彰化縣溪湖鎮","3胎","男","30～34歲",11
33396,109,"彰化縣溪湖鎮","3胎","男","35～39歲",10
33397,109,"彰化縣溪湖鎮","3胎","男","40～44歲",0
33398,109,"彰化縣溪湖鎮","3胎","男","45～49歲",0
33399,109,"彰化縣溪湖鎮","3胎","男","50歲以上",0
33400,109,"彰化縣溪湖鎮","4胎","男","未滿15歲",0
33401,109,"彰化縣溪湖鎮","4胎","男","15～19歲",0
33402,109,"彰化縣溪湖鎮","4胎","男","20～24歲",0
33403,109,"彰化縣溪湖鎮","4胎","男","25～29歲",1
33404,109,"彰化縣溪湖鎮","4胎","男","30～34歲",2
33405,109,"彰化縣溪湖鎮","4胎","男","35～39歲",3
33406,109,"彰化縣溪湖鎮","4胎","男","40～44歲",1
33407,109,"彰化縣溪湖鎮","4胎","男","45～49歲",0
33408,109,"彰化縣溪湖鎮","4胎","男","50歲以上",0
33409,109,"彰化縣溪湖鎮","5胎","男","未滿15歲",0
33410,109,"彰化縣溪湖鎮","5胎","男","15～19歲",0
33411,109,"彰化縣溪湖鎮","5胎","男","20～24歲",1
33412,109,"彰化縣溪湖鎮","5胎","男","25～29歲",0
33413,109,"彰化縣溪湖鎮","5胎","男","30～34歲",0
33414,109,"彰化縣溪湖鎮","5胎","男","35～39歲",1
33415,109,"彰化縣溪湖鎮","5胎","男","40～44歲",0
33416,109,"彰化縣溪湖鎮","5胎","男","45～49歲",0
33417,109,"彰化縣溪湖鎮","5胎","男","50歲以上",0
33418,109,"彰化縣溪湖鎮","6胎","男","未滿15歲",0
33419,109,"彰化縣溪湖鎮","6胎","男","15～19歲",0
33420,109,"彰化縣溪湖鎮","6胎","男","20～24歲",0
33421,109,"彰化縣溪湖鎮","6胎","男","25～29歲",0
33422,109,"彰化縣溪湖鎮","6胎","男","30～34歲",0
33423,109,"彰化縣溪湖鎮","6胎","男","35～39歲",0
33424,109,"彰化縣溪湖鎮","6胎","男","40～44歲",0
33425,109,"彰化縣溪湖鎮","6胎","男","45～49歲",0
33426,109,"彰化縣溪湖鎮","6胎","男","50歲以上",0
33427,109,"彰化縣溪湖鎮","7胎","男","未滿15歲",0
33428,109,"彰化縣溪湖鎮","7胎","男","15～19歲",0
33429,109,"彰化縣溪湖鎮","7胎","男","20～24歲",0
33430,109,"彰化縣溪湖鎮","7胎","男","25～29歲",0
33431,109,"彰化縣溪湖鎮","7胎","男","30～34歲",0
33432,109,"彰化縣溪湖鎮","7胎","男","35～39歲",0
33433,109,"彰化縣溪湖鎮","7胎","男","40～44歲",0
33434,109,"彰化縣溪湖鎮","7胎","男","45～49歲",0
33435,109,"彰化縣溪湖鎮","7胎","男","50歲以上",0
33436,109,"彰化縣溪湖鎮","8胎","男","未滿15歲",0
33437,109,"彰化縣溪湖鎮","8胎","男","15～19歲",0
33438,109,"彰化縣溪湖鎮","8胎","男","20～24歲",0
33439,109,"彰化縣溪湖鎮","8胎","男","25～29歲",0
33440,109,"彰化縣溪湖鎮","8胎","男","30～34歲",0
33441,109,"彰化縣溪湖鎮","8胎","男","35～39歲",0
33442,109,"彰化縣溪湖鎮","8胎","男","40～44歲",0
33443,109,"彰化縣溪湖鎮","8胎","男","45～49歲",0
33444,109,"彰化縣溪湖鎮","8胎","男","50歲以上",0
33445,109,"彰化縣溪湖鎮","9胎以上","男","未滿15歲",0
33446,109,"彰化縣溪湖鎮","9胎以上","男","15～19歲",0
33447,109,"彰化縣溪湖鎮","9胎以上","男","20～24歲",0
33448,109,"彰化縣溪湖鎮","9胎以上","男","25～29歲",0
33449,109,"彰化縣溪湖鎮","9胎以上","男","30～34歲",0
33450,109,"彰化縣溪湖鎮","9胎以上","男","35～39歲",0
33451,109,"彰化縣溪湖鎮","9胎以上","男","40～44歲",0
33452,109,"彰化縣溪湖鎮","9胎以上","男","45～49歲",0
33453,109,"彰化縣溪湖鎮","9胎以上","男","50歲以上",0
33454,109,"彰化縣溪湖鎮","1胎","女","未滿15歲",0
33455,109,"彰化縣溪湖鎮","1胎","女","15～19歲",2
33456,109,"彰化縣溪湖鎮","1胎","女","20～24歲",22
33457,109,"彰化縣溪湖鎮","1胎","女","25～29歲",44
33458,109,"彰化縣溪湖鎮","1胎","女","30～34歲",45
33459,109,"彰化縣溪湖鎮","1胎","女","35～39歲",15
33460,109,"彰化縣溪湖鎮","1胎","女","40～44歲",4
33461,109,"彰化縣溪湖鎮","1胎","女","45～49歲",0
33462,109,"彰化縣溪湖鎮","1胎","女","50歲以上",0
33463,109,"彰化縣溪湖鎮","2胎","女","未滿15歲",0
33464,109,"彰化縣溪湖鎮","2胎","女","15～19歲",1
33465,109,"彰化縣溪湖鎮","2胎","女","20～24歲",6
33466,109,"彰化縣溪湖鎮","2胎","女","25～29歲",24
33467,109,"彰化縣溪湖鎮","2胎","女","30～34歲",41
33468,109,"彰化縣溪湖鎮","2胎","女","35～39歲",24
33469,109,"彰化縣溪湖鎮","2胎","女","40～44歲",2
33470,109,"彰化縣溪湖鎮","2胎","女","45～49歲",0
33471,109,"彰化縣溪湖鎮","2胎","女","50歲以上",0
33472,109,"彰化縣溪湖鎮","3胎","女","未滿15歲",0
33473,109,"彰化縣溪湖鎮","3胎","女","15～19歲",0
33474,109,"彰化縣溪湖鎮","3胎","女","20～24歲",1
33475,109,"彰化縣溪湖鎮","3胎","女","25～29歲",3
33476,109,"彰化縣溪湖鎮","3胎","女","30～34歲",16
33477,109,"彰化縣溪湖鎮","3胎","女","35～39歲",11
33478,109,"彰化縣溪湖鎮","3胎","女","40～44歲",2
33479,109,"彰化縣溪湖鎮","3胎","女","45～49歲",0
33480,109,"彰化縣溪湖鎮","3胎","女","50歲以上",0
33481,109,"彰化縣溪湖鎮","4胎","女","未滿15歲",0
33482,109,"彰化縣溪湖鎮","4胎","女","15～19歲",0
33483,109,"彰化縣溪湖鎮","4胎","女","20～24歲",1
33484,109,"彰化縣溪湖鎮","4胎","女","25～29歲",2
33485,109,"彰化縣溪湖鎮","4胎","女","30～34歲",2
33486,109,"彰化縣溪湖鎮","4胎","女","35～39歲",2
33487,109,"彰化縣溪湖鎮","4胎","女","40～44歲",0
33488,109,"彰化縣溪湖鎮","4胎","女","45～49歲",0
33489,109,"彰化縣溪湖鎮","4胎","女","50歲以上",0
33490,109,"彰化縣溪湖鎮","5胎","女","未滿15歲",0
33491,109,"彰化縣溪湖鎮","5胎","女","15～19歲",0
33492,109,"彰化縣溪湖鎮","5胎","女","20～24歲",0
33493,109,"彰化縣溪湖鎮","5胎","女","25～29歲",1
33494,109,"彰化縣溪湖鎮","5胎","女","30～34歲",0
33495,109,"彰化縣溪湖鎮","5胎","女","35～39歲",0
